2026-01-09 03:03:44,031 - cmt.retry - WARNING - wrapper:58 - _connect_to_f5 attempt 1/3 failed: 401 Unexpected Error: F5 Authorization Required for uri: https://10.119.34.9:443/mgmt/shared/authn/login
2026-01-12 16:40:53,813 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 3
2026-01-12 16:40:56,860 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 4
2026-01-12 16:40:56,861 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:40:56,861 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 3
2026-01-12 16:40:59,945 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 4
2026-01-12 16:40:59,946 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:40:59,950 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 3
2026-01-12 16:41:02,955 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 4
2026-01-12 16:41:02,959 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:41:02,960 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 3
2026-01-12 16:41:05,958 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 4
2026-01-12 16:41:05,960 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:41:05,961 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 3
2026-01-12 16:41:08,965 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 4
2026-01-12 16:41:08,967 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:41:08,968 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 3
2026-01-12 16:41:11,965 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:41:11,966 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 2
2026-01-12 16:41:11,967 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 3
2026-01-12 16:41:14,972 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 4
2026-01-12 16:41:14,974 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:41:14,975 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 3
2026-01-12 16:41:17,974 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 4
2026-01-12 16:41:17,975 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:41:17,976 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 3
2026-01-12 16:41:20,977 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:41:20,978 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 2
2026-01-12 16:41:20,980 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 3
2026-01-12 16:41:22,672 - cmt.f5 - INFO - _connect_to_f5:348 - Successfully connected to F5: 10.119.8.82
2026-01-12 16:41:22,673 - cmt.f5 - INFO - _perform_scan:412 - Scanning certificates on F5 device usdc02-fab1-lb-001-black.network.axadmin.net (10.119.8.82)
2026-01-12 16:41:23,564 - cmt.f5 - INFO - _connect_to_f5:348 - Successfully connected to F5: 10.119.24.91
2026-01-12 16:41:23,566 - cmt.f5 - INFO - _perform_scan:412 - Scanning certificates on F5 device eudc02-lb-002-test.network.axadmin.net (10.119.24.91)
2026-01-12 16:41:23,593 - cmt.f5 - INFO - _connect_to_f5:348 - Successfully connected to F5: 10.119.16.81
2026-01-12 16:41:23,594 - cmt.f5 - INFO - _perform_scan:412 - Scanning certificates on F5 device eudc01-lb-002-blue.network.axadmin.net (10.119.16.81)
2026-01-12 16:41:23,639 - cmt.f5 - INFO - _connect_to_f5:348 - Successfully connected to F5: 10.119.16.89
2026-01-12 16:41:23,641 - cmt.f5 - INFO - _perform_scan:412 - Scanning certificates on F5 device eudc01-lb-002-nonprod.network.axadmin.net (10.119.16.89)
2026-01-12 16:41:23,981 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 4
2026-01-12 16:41:23,982 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:41:23,983 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 3
2026-01-12 16:41:25,547 - cmt.f5 - INFO - _perform_scan:519 - Removing orphan certificate '2023-audatex.com' from DB (no longer exists on F5)
2026-01-12 16:41:25,548 - cmt.f5 - INFO - _perform_scan:524 - Removed 1 orphan certificates from DB for eudc02-lb-002-test.network.axadmin.net
2026-01-12 16:41:26,598 - cmt.f5 - INFO - _connect_to_f5:348 - Successfully connected to F5: 10.119.8.86
2026-01-12 16:41:26,600 - cmt.f5 - INFO - _perform_scan:412 - Scanning certificates on F5 device usdc02-fab1-lb-001-grpur.network.axadmin.net (10.119.8.86)
2026-01-12 16:41:26,985 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 4
2026-01-12 16:41:26,986 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:41:26,987 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 3
2026-01-12 16:41:29,990 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:41:29,990 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 2
2026-01-12 16:41:29,991 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 3
2026-01-12 16:41:32,996 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 4
2026-01-12 16:41:32,998 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:41:32,999 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 3
2026-01-12 16:41:33,386 - cmt.f5 - INFO - _perform_scan:535 - Database commit successful for usdc02-fab1-lb-001-grpur.network.axadmin.net
2026-01-12 16:41:33,387 - cmt.f5 - INFO - _perform_scan:537 - Scan complete for usdc02-fab1-lb-001-grpur.network.axadmin.net. Certs - New: 1, Updated: 43, Removed: 0. Facts refreshed: 0 field(s).
2026-01-12 16:41:34,504 - cmt.f5 - INFO - _connect_to_f5:348 - Successfully connected to F5: 10.119.0.89
2026-01-12 16:41:34,505 - cmt.f5 - INFO - _perform_scan:412 - Scanning certificates on F5 device USDC01-LB02-BLUENP-SEC.solera.farm (10.119.0.89)
2026-01-12 16:41:36,011 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:41:36,014 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 2
2026-01-12 16:41:36,018 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 3
2026-01-12 16:41:37,462 - cmt.f5 - INFO - _perform_scan:519 - Removing orphan certificate 'star.hollanderstores.com_2025' from DB (no longer exists on F5)
2026-01-12 16:41:37,463 - cmt.f5 - INFO - _perform_scan:519 - Removing orphan certificate 'star.hqclaims.com_2026' from DB (no longer exists on F5)
2026-01-12 16:41:37,464 - cmt.f5 - INFO - _perform_scan:519 - Removing orphan certificate 'star.hyperquest.com_2026' from DB (no longer exists on F5)
2026-01-12 16:41:37,464 - cmt.f5 - INFO - _perform_scan:524 - Removed 3 orphan certificates from DB for USDC01-LB02-BLUENP-SEC.solera.farm
2026-01-12 16:41:38,530 - cmt.f5 - INFO - _connect_to_f5:348 - Successfully connected to F5: 10.119.8.83
2026-01-12 16:41:38,530 - cmt.f5 - INFO - _perform_scan:412 - Scanning certificates on F5 device usdc02-fab1-lb-002-black.network.axadmin.net (10.119.8.83)
2026-01-12 16:41:39,003 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:41:39,004 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 2
2026-01-12 16:41:39,004 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 3
2026-01-12 16:41:41,635 - cmt.f5 - INFO - _perform_scan:535 - Database commit successful for usdc02-fab1-lb-001-black.network.axadmin.net
2026-01-12 16:41:41,636 - cmt.f5 - INFO - _perform_scan:537 - Scan complete for usdc02-fab1-lb-001-black.network.axadmin.net. Certs - New: 1, Updated: 146, Removed: 0. Facts refreshed: 0 field(s).
2026-01-12 16:41:42,010 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 4
2026-01-12 16:41:42,012 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:41:42,013 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 3
2026-01-12 16:41:42,869 - cmt.f5 - INFO - _connect_to_f5:348 - Successfully connected to F5: 10.119.8.87
2026-01-12 16:41:42,870 - cmt.f5 - INFO - _perform_scan:412 - Scanning certificates on F5 device usdc02-fab1-lb-002-grpur.network.axadmin.net (10.119.8.87)
2026-01-12 16:41:45,016 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 4
2026-01-12 16:41:45,018 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:41:45,018 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 3
2026-01-12 16:41:48,021 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 4
2026-01-12 16:41:48,022 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:41:48,023 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 3
2026-01-12 16:41:48,095 - cmt.f5 - INFO - _perform_scan:535 - Database commit successful for usdc02-fab1-lb-002-grpur.network.axadmin.net
2026-01-12 16:41:48,096 - cmt.f5 - INFO - _perform_scan:537 - Scan complete for usdc02-fab1-lb-002-grpur.network.axadmin.net. Certs - New: 1, Updated: 43, Removed: 0. Facts refreshed: 0 field(s).
2026-01-12 16:41:48,493 - cmt.f5 - INFO - _perform_scan:535 - Database commit successful for eudc01-lb-002-blue.network.axadmin.net
2026-01-12 16:41:48,494 - cmt.f5 - INFO - _perform_scan:537 - Scan complete for eudc01-lb-002-blue.network.axadmin.net. Certs - New: 0, Updated: 116, Removed: 0. Facts refreshed: 0 field(s).
2026-01-12 16:41:49,195 - cmt.f5 - INFO - _perform_scan:519 - Removing orphan certificate 'star.int.audatex.com_20260701' from DB (no longer exists on F5)
2026-01-12 16:41:49,196 - cmt.f5 - INFO - _perform_scan:524 - Removed 1 orphan certificates from DB for eudc01-lb-002-nonprod.network.axadmin.net
2026-01-12 16:41:49,210 - cmt.f5 - INFO - _connect_to_f5:348 - Successfully connected to F5: 10.119.8.81
2026-01-12 16:41:49,210 - cmt.f5 - INFO - _perform_scan:412 - Scanning certificates on F5 device usdc02-fab1-lb-002-blue.network.axadmin.net (10.119.8.81)
2026-01-12 16:41:50,256 - cmt.f5 - INFO - _connect_to_f5:348 - Successfully connected to F5: 10.119.16.85
2026-01-12 16:41:50,257 - cmt.f5 - INFO - _perform_scan:412 - Scanning certificates on F5 device eudc01-lb-002-white.network.axadmin.net (10.119.16.85)
2026-01-12 16:41:50,898 - cmt.f5 - INFO - _connect_to_f5:348 - Successfully connected to F5: 10.119.16.87
2026-01-12 16:41:50,899 - cmt.f5 - INFO - _perform_scan:412 - Scanning certificates on F5 device eudc01-lb-002-greenpurple.network.axadmin.net (10.119.16.87)
2026-01-12 16:41:51,025 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 4
2026-01-12 16:41:51,028 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:41:51,028 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 3
2026-01-12 16:41:54,028 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 4
2026-01-12 16:41:54,029 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:41:54,029 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 3
2026-01-12 16:41:56,626 - cmt.f5 - INFO - _perform_scan:535 - Database commit successful for usdc02-fab1-lb-002-black.network.axadmin.net
2026-01-12 16:41:56,626 - cmt.f5 - INFO - _perform_scan:537 - Scan complete for usdc02-fab1-lb-002-black.network.axadmin.net. Certs - New: 1, Updated: 146, Removed: 0. Facts refreshed: 0 field(s).
2026-01-12 16:41:57,031 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:41:57,031 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 2
2026-01-12 16:41:57,032 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 3
2026-01-12 16:41:57,920 - cmt.f5 - INFO - _connect_to_f5:348 - Successfully connected to F5: 192.168.52.186
2026-01-12 16:41:57,921 - cmt.f5 - INFO - _perform_scan:412 - Scanning certificates on F5 device na-oec-02-sag-test-01.mgmt.omnitracs.com (192.168.52.186)
2026-01-12 16:41:58,057 - cmt.f5 - INFO - _perform_scan:535 - Database commit successful for usdc02-fab1-lb-002-blue.network.axadmin.net
2026-01-12 16:41:58,058 - cmt.f5 - INFO - _perform_scan:537 - Scan complete for usdc02-fab1-lb-002-blue.network.axadmin.net. Certs - New: 0, Updated: 71, Removed: 0. Facts refreshed: 0 field(s).
2026-01-12 16:41:59,809 - cmt.f5 - INFO - _connect_to_f5:348 - Successfully connected to F5: 10.119.24.87
2026-01-12 16:41:59,809 - cmt.f5 - INFO - _perform_scan:412 - Scanning certificates on F5 device eudc02-lb-002-greenpurple.network.axadmin.net (10.119.24.87)
2026-01-12 16:41:59,891 - cmt.f5 - INFO - _perform_scan:535 - Database commit successful for eudc01-lb-002-greenpurple.network.axadmin.net
2026-01-12 16:41:59,891 - cmt.f5 - INFO - _perform_scan:537 - Scan complete for eudc01-lb-002-greenpurple.network.axadmin.net. Certs - New: 0, Updated: 40, Removed: 0. Facts refreshed: 0 field(s).
2026-01-12 16:42:00,035 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 4
2026-01-12 16:42:00,035 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:42:00,035 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 3
2026-01-12 16:42:00,921 - cmt.f5 - INFO - _connect_to_f5:348 - Successfully connected to F5: 10.119.8.84
2026-01-12 16:42:00,922 - cmt.f5 - INFO - _perform_scan:412 - Scanning certificates on F5 device usdc02-fab1-lb-001-white.network.axadmin.net (10.119.8.84)
2026-01-12 16:42:03,040 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 4
2026-01-12 16:42:03,043 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:42:03,044 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 3
2026-01-12 16:42:04,881 - cmt.f5 - INFO - _perform_scan:535 - Database commit successful for na-oec-02-sag-test-01.mgmt.omnitracs.com
2026-01-12 16:42:04,882 - cmt.f5 - INFO - _perform_scan:537 - Scan complete for na-oec-02-sag-test-01.mgmt.omnitracs.com. Certs - New: 0, Updated: 45, Removed: 0. Facts refreshed: 0 field(s).
2026-01-12 16:42:06,045 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 4
2026-01-12 16:42:06,049 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:42:06,050 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 3
2026-01-12 16:42:06,229 - cmt.f5 - INFO - _connect_to_f5:348 - Successfully connected to F5: 192.168.52.184
2026-01-12 16:42:06,229 - cmt.f5 - INFO - _perform_scan:412 - Scanning certificates on F5 device na-oec-02-internal-acpt-02.mgmt.omnitracs.com (192.168.52.184)
2026-01-12 16:42:08,132 - cmt.f5 - INFO - _perform_scan:535 - Database commit successful for usdc02-fab1-lb-001-white.network.axadmin.net
2026-01-12 16:42:08,141 - cmt.f5 - INFO - _perform_scan:537 - Scan complete for usdc02-fab1-lb-001-white.network.axadmin.net. Certs - New: 0, Updated: 51, Removed: 0. Facts refreshed: 0 field(s).
2026-01-12 16:42:08,663 - cmt.f5 - INFO - _perform_scan:535 - Database commit successful for na-oec-02-internal-acpt-02.mgmt.omnitracs.com
2026-01-12 16:42:08,664 - cmt.f5 - INFO - _perform_scan:537 - Scan complete for na-oec-02-internal-acpt-02.mgmt.omnitracs.com. Certs - New: 0, Updated: 8, Removed: 0. Facts refreshed: 0 field(s).
2026-01-12 16:42:09,054 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 4
2026-01-12 16:42:09,058 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:42:09,059 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 3
2026-01-12 16:42:09,231 - cmt.f5 - INFO - _connect_to_f5:348 - Successfully connected to F5: 192.168.13.35
2026-01-12 16:42:09,232 - cmt.f5 - INFO - _perform_scan:412 - Scanning certificates on F5 device dc1-apm-dev-01.mgmt.omnitracs.com (192.168.13.35)
2026-01-12 16:42:09,818 - cmt.f5 - INFO - _connect_to_f5:348 - Successfully connected to F5: 192.168.13.17
2026-01-12 16:42:09,819 - cmt.f5 - INFO - _perform_scan:412 - Scanning certificates on F5 device dc1-f5-xrs-prod-01.mgmt.omnitracs.com (192.168.13.17)
2026-01-12 16:42:11,250 - cmt.f5 - INFO - _perform_scan:535 - Database commit successful for dc1-apm-dev-01.mgmt.omnitracs.com
2026-01-12 16:42:11,253 - cmt.websocket - INFO - websocket_notifications:276 - Notification WebSocket disconnected (user_id=1)
2026-01-12 16:42:11,254 - cmt.f5 - INFO - _perform_scan:537 - Scan complete for dc1-apm-dev-01.mgmt.omnitracs.com. Certs - New: 0, Updated: 4, Removed: 0. Facts refreshed: 0 field(s).
2026-01-12 16:42:11,254 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 2
2026-01-12 16:42:11,258 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:42:11,258 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 1
2026-01-12 16:42:11,259 - cmt.websocket - INFO - websocket_notifications:276 - Notification WebSocket disconnected (user_id=1)
2026-01-12 16:42:11,260 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 0
2026-01-12 16:42:34,636 - cmt.main - INFO - <module>:102 - Password hashing self-test passed
2026-01-12 16:42:38,473 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=1). Total: 1
2026-01-12 16:42:38,474 - cmt.websocket - INFO - websocket_notifications:276 - Notification WebSocket disconnected (user_id=1)
2026-01-12 16:42:38,474 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 0
2026-01-12 16:42:38,480 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=1). Total: 1
2026-01-12 16:42:38,519 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 2
2026-01-12 16:42:41,262 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=1). Total: 3
2026-01-12 16:42:41,266 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:42:41,267 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 2
2026-01-12 16:42:41,283 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 3
2026-01-12 16:42:44,264 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 4
2026-01-12 16:42:44,267 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:42:44,269 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 3
2026-01-12 16:42:47,266 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 4
2026-01-12 16:42:47,268 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:42:47,268 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 3
2026-01-12 16:42:50,271 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 4
2026-01-12 16:42:50,273 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
2026-01-12 16:42:50,273 - cmt.websocket - INFO - disconnect:62 - WebSocket disconnected. Total: 3
2026-01-12 16:42:53,284 - cmt.websocket - INFO - connect:49 - WebSocket connected (user_id=None). Total: 4
2026-01-12 16:42:53,287 - cmt.websocket - INFO - websocket_devices:188 - WebSocket client disconnected normally
